Title,Company,Location,Category,Salary,FullDescription,Requirements,job_text,job_text_clean,Title_clean,Requirements_clean
DevOps Network Engineer with Security Clearance,Aqua IT,"Saint Louis, Saint Louis County",IT Jobs,1,"Description: We have an opening for a Senior DevOps Engineer with strong networking experience to assist with the development, integration, deployment, and sustainment of mission critical systems. Responsibilities: • The primary duties will be to support the deployment of microservices via a DevSecOps pipeline within a Linux-based multi-tenant environment. • Extensive experience designing, implementing, and securing virtual networks within AWS • Experience implementing VPC network connectivity …",,"Description: We have an opening for a Senior DevOps Engineer with strong networking experience to assist with the development, integration, deployment, and sustainment of mission critical systems. Responsibilities: • The primary duties will be to support the deployment of microservices via a DevSecOps pipeline within a Linux-based multi-tenant environment. • Extensive experience designing, implementing, and securing virtual networks within AWS • Experience implementing VPC network connectivity …",description opening senior devops engineer strong networking experience assist development integration deployment sustainment mission critical system responsibility primary duty support deployment microservices via devsecops pipeline within linux based multi tenant environment extensive experience designing implementing securing virtual network within aws experience implementing vpc network connectivity,devops network engineer security clearance,
DevOps Engineer with Security Clearance,Aqua IT,"Saint Louis, Saint Louis County",IT Jobs,1,"Location: St. Louis, MO Chantilly, VA; Alexandria, VA; (50% remote) Clearance: Top Secret (TS/SCI preferred) JOB DESCRIPTION: Aqua IT has an opening for an experienced DevOps Engineer to assist with the development, integration, deployment, and sustainment of mission critical systems. RESPONSIBILITIES: • The primary duties will be to support the deployment of microservices via a DevSecOps pipeline within a Linux-based multi-tenant environment. • Develop, update, and maintain GitLab CI/CD pipeli…",,"Location: St. Louis, MO Chantilly, VA; Alexandria, VA; (50% remote) Clearance: Top Secret (TS/SCI preferred) JOB DESCRIPTION: Aqua IT has an opening for an experienced DevOps Engineer to assist with the development, integration, deployment, and sustainment of mission critical systems. RESPONSIBILITIES: • The primary duties will be to support the deployment of microservices via a DevSecOps pipeline within a Linux-based multi-tenant environment. • Develop, update, and maintain GitLab CI/CD pipeli…",location st louis mo chantilly va alexandria va 50 remote clearance top secret t sci preferred job description aqua opening experienced devops engineer assist development integration deployment sustainment mission critical system responsibility primary duty support deployment microservices via devsecops pipeline within linux based multi tenant environment develop update maintain gitlab ci cd pipeli,devops engineer security clearance,
Logistics Principal,SAIC,"Wellston, Saint Louis County",IT Jobs,1,Description SAIC is seeking a Logistics Deployment Analyst to provide Support in planning and implementing the seamless move of mission and people from our government customer's current location to its new location. This position will be responsible for planning and defining mission dependencies and include contingency strategies. The Deployment team is seeking a person expertly versed in deployment logistics associated with corporate or military relocation efforts and planning. Responsibilitie…,,Description SAIC is seeking a Logistics Deployment Analyst to provide Support in planning and implementing the seamless move of mission and people from our government customer's current location to its new location. This position will be responsible for planning and defining mission dependencies and include contingency strategies. The Deployment team is seeking a person expertly versed in deployment logistics associated with corporate or military relocation efforts and planning. Responsibilitie…,description saic seeking logistics deployment analyst provide support planning implementing seamless move mission people government customer current location new location position responsible planning defining mission dependency include contingency strategy deployment team seeking person expertly versed deployment logistics associated corporate military relocation effort planning responsibilitie,logistics principal,
▷ (High Salary) Senior Systems Engineer,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) Air Dominance/ Phantom Works Systems Engineering Integration and Test (SEIT) team is seeking Senior Systems Engineers to support development efforts on a proprietary program in Berkeley, MO.…",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) Air Dominance/ Phantom Works Systems Engineering Integration and Test (SEIT) team is seeking Senior Systems Engineers to support development efforts on a proprietary program in Berkeley, MO.…",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd air dominance phantom work system engineering integration test seit team seeking senior system engineer support development effort proprietary program berkeley mo,high salary senior system engineer,
EA-18G Senior Systems Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) is seeking motivated and talented Senior Systems Engineer (Level 5) to join our Fighters team in the St. Louis, Missouri region. As a systems engineer, you will apply an interdisciplinary ap…",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) is seeking motivated and talented Senior Systems Engineer (Level 5) to join our Fighters team in the St. Louis, Missouri region. As a systems engineer, you will apply an interdisciplinary ap…",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd seeking motivated talented senior system engineer level 5 join fighter team st louis missouri region system engineer apply interdisciplinary ap,ea 18g senior system engineer,
Senior Systems Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) Air Dominance/ Phantom Works Systems Engineering Integration and Test (SEIT) team is seeking Senior Systems Engineers to support development efforts on a proprietary program in Berkeley, MO.…",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) Air Dominance/ Phantom Works Systems Engineering Integration and Test (SEIT) team is seeking Senior Systems Engineers to support development efforts on a proprietary program in Berkeley, MO.…",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd air dominance phantom work system engineering integration test seit team seeking senior system engineer support development effort proprietary program berkeley mo,senior system engineer,
Mid or Senior level Design and Analysis Engineer (Electrical Systems Design),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense and Space Air Dominance Team is seeking a Mid (Level 3) to Senior (Level 4) F/A-18 Systems Electrical Design Engineer to design System Wiring Diagrams and on the F/A-18 in support of current production and futu…",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense and Space Air Dominance Team is seeking a Mid (Level 3) to Senior (Level 4) F/A-18 Systems Electrical Design Engineer to design System Wiring Diagrams and on the F/A-18 in support of current production and futu…",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space air dominance team seeking mid level 3 senior level 4 f 18 system electrical design engineer design system wiring diagram f 18 support current production futu,mid senior level design analysis engineer electrical system design,
Integration & Analysis Engineer (Level 4) with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",IT Jobs,1,"We are seeking an experienced Core Processing Integration & Analysis Engineer (Level 4) to support advanced Air Dominance Mission Systems Programs within the defense and aerospace sector. The engineer will provide subject matter expertise in core processor systems integration, with a strong focus on requirements decomposition, Model Based Systems Engineering (MBSE), and mission system interoperability. This role requires the ability to lead integration efforts, partner with customers, and drive…",,"We are seeking an experienced Core Processing Integration & Analysis Engineer (Level 4) to support advanced Air Dominance Mission Systems Programs within the defense and aerospace sector. The engineer will provide subject matter expertise in core processor systems integration, with a strong focus on requirements decomposition, Model Based Systems Engineering (MBSE), and mission system interoperability. This role requires the ability to lead integration efforts, partner with customers, and drive…",seeking experienced core processing integration analysis engineer level 4 support advanced air dominance mission system program within defense aerospace sector engineer provide subject matter expertise core processor system integration strong focus requirement decomposition model based system engineering mbse mission system interoperability role requires ability lead integration effort partner customer drive,integration analysis engineer level 4 security clearance,
RF Electrical Engineer 3 with Security Clearance,Beacon Hill,"Manchester, Saint Louis County",Engineering Jobs,1,"The position will consist of engineering oversight of complex hardware redesigns, develop/execute design/threat trade studies and work closely with our supplier, program office and aircraft modification partners to meet requirements of the various programs. Position Responsibilities: Collaborate with Suppliers to develop and refine electronic warfare systems, ensuring alignment with requirements and specifications. Assist in the integration of electronic warfare systems into a tactical aircraft…",,"The position will consist of engineering oversight of complex hardware redesigns, develop/execute design/threat trade studies and work closely with our supplier, program office and aircraft modification partners to meet requirements of the various programs. Position Responsibilities: Collaborate with Suppliers to develop and refine electronic warfare systems, ensuring alignment with requirements and specifications. Assist in the integration of electronic warfare systems into a tactical aircraft…",position consist engineering oversight complex hardware redesigns develop execute design threat trade study work closely supplier program office aircraft modification partner meet requirement various program position responsibility collaborate supplier develop refine electronic warfare system ensuring alignment requirement specification assist integration electronic warfare system tactical aircraft,rf electrical engineer 3 security clearance,
Principal IT Architect,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,1,"The Software Architect will be an important and influential member of the IT Development Team. This person will need superior expertise gained from extensive experience and industry research of best practices within application design, coding, database and architecture. Position will contribute to a team project predominately focusing on architecture and development. You will work with a team typically in an Agile methodology completing various development and coding initiatives. Reports to: Pr…",,"The Software Architect will be an important and influential member of the IT Development Team. This person will need superior expertise gained from extensive experience and industry research of best practices within application design, coding, database and architecture. Position will contribute to a team project predominately focusing on architecture and development. You will work with a team typically in an Agile methodology completing various development and coding initiatives. Reports to: Pr…",software architect important influential member development team person need superior expertise gained extensive experience industry research best practice within application design coding database architecture position contribute team project predominately focusing architecture development work team typically agile methodology completing various development coding initiative report pr,principal architect,
Geospatial Data Manager (Secret) with Security Clearance,Figure Eight Federal LLC,"Saint Louis, Saint Louis County",IT Jobs,1,"Figure Eight Federal (F8F): Leading the Future of AI Training Data Figure Eight Federal (F8F) provides accurate and reliable human annotated datasets that fuel AI and machine learning for some of the world's biggest brands. With more than 25 years of industry knowledge, F8F's technology powers many of the AI interactions we experience every day. Our solutions and expertise empower our clients to achieve their AI goals and make a significant impact in their industry. As a Geospatial Data Manager…",,"Figure Eight Federal (F8F): Leading the Future of AI Training Data Figure Eight Federal (F8F) provides accurate and reliable human annotated datasets that fuel AI and machine learning for some of the world's biggest brands. With more than 25 years of industry knowledge, F8F's technology powers many of the AI interactions we experience every day. Our solutions and expertise empower our clients to achieve their AI goals and make a significant impact in their industry. As a Geospatial Data Manager…",figure eight federal f8f leading future ai training data figure eight federal f8f provides accurate reliable human annotated datasets fuel ai machine learning world biggest brand 25 year industry knowledge f8f technology power many ai interaction experience every day solution expertise empower client achieve ai goal make significant impact industry geospatial data manager,geospatial data manager secret security clearance,
TSCM Practitioner (Level III),Amentum,"Wellston, Saint Louis County",IT Jobs,1,"Amentum is seeking a TSCM Practitioner III to support the National Geospatial-Intelligence Agency (NGA), Office of Counterintelligence (SIC) in Washington, DC and St. Louis, MO. TSCM Practitioner III conducts TSCM, Foreign Visit, Gift Inspection, Digital Counterexploitation, Technical Evaluation activities and other technical operations supporting the NGA TSCM program, TSSC modernization goals, and Office of Counterintelligence Technical CI Division. Maintain familiarization with all governing …",,"Amentum is seeking a TSCM Practitioner III to support the National Geospatial-Intelligence Agency (NGA), Office of Counterintelligence (SIC) in Washington, DC and St. Louis, MO. TSCM Practitioner III conducts TSCM, Foreign Visit, Gift Inspection, Digital Counterexploitation, Technical Evaluation activities and other technical operations supporting the NGA TSCM program, TSSC modernization goals, and Office of Counterintelligence Technical CI Division. Maintain familiarization with all governing …",amentum seeking tscm practitioner iii support national geospatial intelligence agency nga office counterintelligence sic washington dc st louis mo tscm practitioner iii conduct tscm foreign visit gift inspection digital counterexploitation technical evaluation activity technical operation supporting nga tscm program tssc modernization goal office counterintelligence technical ci division maintain familiarization governing,tscm practitioner level iii,
Patent Prosecution Associate Attorney - St. Louis,Direct Counsel,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description Job Description Direct Counsel is representing an Am Law 100 firm seeking a Mid-Level Associate to join its Electrical Engineering and Computer Science Patent Prosecution Practice Group. This position offers flexibility across firm locations, with strong preference for candidates based in Atlanta, Denver, Houston, St. Louis, Kansas City, Los Angeles, or San Francisco. Position Overview This is a premier opportunity for a technically driven patent prosecution attorney with a back…",,"Job Description Job Description Direct Counsel is representing an Am Law 100 firm seeking a Mid-Level Associate to join its Electrical Engineering and Computer Science Patent Prosecution Practice Group. This position offers flexibility across firm locations, with strong preference for candidates based in Atlanta, Denver, Houston, St. Louis, Kansas City, Los Angeles, or San Francisco. Position Overview This is a premier opportunity for a technically driven patent prosecution attorney with a back…",job description job description direct counsel representing law 100 firm seeking mid level associate join electrical engineering computer science patent prosecution practice group position offer flexibility across firm location strong preference candidate based atlanta denver houston st louis kansa city los angeles san francisco position overview premier opportunity technically driven patent prosecution attorney back,patent prosecution associate attorney st louis,
"Design, Analysis and Test Engineer",Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for an Electronic Systems Design, Analysis, and Test Engineer for current and emerging programs across the St. Louis region, including Berkeley, MO, Hazelwood, MO, St. Charles, MO, a…",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for an Electronic Systems Design, Analysis, and Test Engineer for current and emerging programs across the St. Louis region, including Berkeley, MO, Hazelwood, MO, St. Charles, MO, a…",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company exciting opportunity electronic system design analysis test engineer current emerging program across st louis region including berkeley mo hazelwood mo st charles mo,design analysis test engineer,
"Urgent Search: Design, Analysis and Test Engineer",Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for an Electronic Systems Design, Analysis, and Test Engineer for current and emerging programs across the St. Louis region, including Berkeley, MO, Hazelwood, MO, St. Charles, MO, a…",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for an Electronic Systems Design, Analysis, and Test Engineer for current and emerging programs across the St. Louis region, including Berkeley, MO, Hazelwood, MO, St. Charles, MO, a…",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company exciting opportunity electronic system design analysis test engineer current emerging program across st louis region including berkeley mo hazelwood mo st charles mo,urgent search design analysis test engineer,
Machine Learning Engineer with Security Clearance,SecureVision,"Sauget, Saint Clair County",IT Jobs,1,HOW A MACHINE LEARNING ENGINEER WILL MAKE AN IMPACT Own your opportunity to serve as a critical component of our nation's safety and security. Make an impact by using your expertise to protect our country from threats. Job Description Rapidly prototype containerized multimodal deep learning solutions and associated data pipelines to enable GeoAI capabilities for improving analytic workflows and addressing key intelligence questions. You will be at the cutting edge of implementing State-of-the-A…,,HOW A MACHINE LEARNING ENGINEER WILL MAKE AN IMPACT Own your opportunity to serve as a critical component of our nation's safety and security. Make an impact by using your expertise to protect our country from threats. Job Description Rapidly prototype containerized multimodal deep learning solutions and associated data pipelines to enable GeoAI capabilities for improving analytic workflows and addressing key intelligence questions. You will be at the cutting edge of implementing State-of-the-A…,machine learning engineer make impact opportunity serve critical component nation safety security make impact using expertise protect country threat job description rapidly prototype containerized multimodal deep learning solution associated data pipeline enable geoai capability improving analytic workflow addressing key intelligence question cutting edge implementing state,machine learning engineer security clearance,
Sr. Ground Systems Hardware Architect 5 with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Position Overview: We are seeking a highly experienced Senior Ground Systems Hardware Engineer to lead the Ground Segment Hardware Architecture and Design, ensuring that performance, interfaces, and both functional and non-functional requirements are fully met. The selected candidate will play a critical role in developing engineering solutions and practices for key Ground System capabilities, including: Edge Compute Command and Control Network and Communication Systems Mission Planning Situati…",,"Position Overview: We are seeking a highly experienced Senior Ground Systems Hardware Engineer to lead the Ground Segment Hardware Architecture and Design, ensuring that performance, interfaces, and both functional and non-functional requirements are fully met. The selected candidate will play a critical role in developing engineering solutions and practices for key Ground System capabilities, including: Edge Compute Command and Control Network and Communication Systems Mission Planning Situati…",position overview seeking highly experienced senior ground system hardware engineer lead ground segment hardware architecture design ensuring performance interface functional non functional requirement fully met selected candidate play critical role developing engineering solution practice key ground system capability including edge compute command control network communication system mission planning situati,sr ground system hardware architect 5 security clearance,
Junior Engineer,Evtron,"Saint Louis, Saint Louis County",IT Jobs,1,"There are six engineering positions available. All positions are entry-level. Those who have experience related to a position but are of a different major are still encouraged to apply.  COMPUTER ENGINEERING (I) Expander board design [Musts] C Unix, Linux Embedded systems knowledge  ELECTRICAL ENGINEERING (I) Firmware & Circuit Design [Musts] High speed digital knowledge  COMPUTER SCIENCE (I) Let’s build a custom enterprise resource planning (ERP) system. [Musts] Python  COMPUTER SCIENCE (II) N…",,"There are six engineering positions available. All positions are entry-level. Those who have experience related to a position but are of a different major are still encouraged to apply.  COMPUTER ENGINEERING (I) Expander board design [Musts] C Unix, Linux Embedded systems knowledge  ELECTRICAL ENGINEERING (I) Firmware & Circuit Design [Musts] High speed digital knowledge  COMPUTER SCIENCE (I) Let’s build a custom enterprise resource planning (ERP) system. [Musts] Python  COMPUTER SCIENCE (II) N…",six engineering position available position entry level experience related position different major still encouraged apply computer engineering expander board design must c unix linux embedded system knowledge electrical engineering firmware circuit design must high speed digital knowledge computer science let build custom enterprise resource planning erp system must python computer science ii n,junior engineer,
.Net - Angular/C# Developer (Senior and Mid-Level),The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,1,"O ur .NET Developers work with a team of talented individuals who share a strong passion for their work. The primary role of this experienced individual will be to develop software solutions through the conception, development, testing and implementation phases. This full-time position will challenge you to find creative ways to solve problems, explore new technologies, and everyone is expected to contribute at every level of the development process regardless of their position. What are we loo…",,"O ur .NET Developers work with a team of talented individuals who share a strong passion for their work. The primary role of this experienced individual will be to develop software solutions through the conception, development, testing and implementation phases. This full-time position will challenge you to find creative ways to solve problems, explore new technologies, and everyone is expected to contribute at every level of the development process regardless of their position. What are we loo…",ur net developer work team talented individual share strong passion work primary role experienced individual develop software solution conception development testing implementation phase full time position challenge find creative way solve problem explore new technology everyone expected contribute every level development process regardless position loo,net angular c developer senior mid level,
Senior Software Developer,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,1,Senior Software Developer(s) to design custom software solutions based on client requirements. This position will have a lead role in the development and enhancements of a large data management system. This will be an ongoing effort to replace and support the data management system as needs change by utilizing written Visual Basic with Java services and an Angular user interface. Individuals will apply advanced theoretical knowledge of computer science principles and concepts to perform the dut…,,Senior Software Developer(s) to design custom software solutions based on client requirements. This position will have a lead role in the development and enhancements of a large data management system. This will be an ongoing effort to replace and support the data management system as needs change by utilizing written Visual Basic with Java services and an Angular user interface. Individuals will apply advanced theoretical knowledge of computer science principles and concepts to perform the dut…,senior software developer design custom software solution based client requirement position lead role development enhancement large data management system ongoing effort replace support data management system need change utilizing written visual basic java service angular user interface individual apply advanced theoretical knowledge computer science principle concept perform dut,senior software developer,
Delivery Engineer (Secret) with Security Clearance,Figure Eight Federal LLC,"Saint Louis, Saint Louis County",IT Jobs,1,"Figure Eight Federal (F8F): Leading the Future of AI Training Data Figure Eight Federal (F8F) provides accurate and reliable human annotated datasets that fuel AI and machine learning for some of the world's biggest brands. With more than 25 years of industry knowledge, F8F's technology powers many of the AI interactions we experience every day. Our solutions and expertise empower our clients to achieve their AI goals and make a significant impact in their industry. As the Delivery Engineer, yo…",,"Figure Eight Federal (F8F): Leading the Future of AI Training Data Figure Eight Federal (F8F) provides accurate and reliable human annotated datasets that fuel AI and machine learning for some of the world's biggest brands. With more than 25 years of industry knowledge, F8F's technology powers many of the AI interactions we experience every day. Our solutions and expertise empower our clients to achieve their AI goals and make a significant impact in their industry. As the Delivery Engineer, yo…",figure eight federal f8f leading future ai training data figure eight federal f8f provides accurate reliable human annotated datasets fuel ai machine learning world biggest brand 25 year industry knowledge f8f technology power many ai interaction experience every day solution expertise empower client achieve ai goal make significant impact industry delivery engineer yo,delivery engineer secret security clearance,
Program Management Support – Lifecycle Acquisition with Security Clearance,Red Gate Group,"Saint Louis, Saint Louis County",IT Jobs,1,"The Red Gate Group is seeking a Program Management Support – Lifecycle Acquisition Specialist to support the National Geospatial-Intelligence Agency (NGA) in St. Louis, MO. In this role, you’ll play a critical part in advancing NGA’s mission by providing expert guidance and hands-on program management across the full acquisition lifecycle. From developing acquisition strategies and managing complex procurements to supporting testing, risk management, and stakeholder engagement, you’ll serve as …",,"The Red Gate Group is seeking a Program Management Support – Lifecycle Acquisition Specialist to support the National Geospatial-Intelligence Agency (NGA) in St. Louis, MO. In this role, you’ll play a critical part in advancing NGA’s mission by providing expert guidance and hands-on program management across the full acquisition lifecycle. From developing acquisition strategies and managing complex procurements to supporting testing, risk management, and stakeholder engagement, you’ll serve as …",red gate group seeking program management support lifecycle acquisition specialist support national geospatial intelligence agency nga st louis mo role play critical part advancing nga mission providing expert guidance hand program management across full acquisition lifecycle developing acquisition strategy managing complex procurement supporting testing risk management stakeholder engagement serve,program management support lifecycle acquisition security clearance,
Principal Software Engineer with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,1,"Welcome to the MOMENTUM. Team! MOMENTUM. is not just our company name; it is the highest value we deliver to our customers. We are a rapidly growing technology solutions company delivering innovative technology, engineering, and intelligence solutions across the DoD sector. The efforts of our high-capacity team ultimately strengthen our Nation and the warfighter. Our team is dispersed throughout the US, which means we value the diversity and unique collaboration fostered throughout our team. We…",,"Welcome to the MOMENTUM. Team! MOMENTUM. is not just our company name; it is the highest value we deliver to our customers. We are a rapidly growing technology solutions company delivering innovative technology, engineering, and intelligence solutions across the DoD sector. The efforts of our high-capacity team ultimately strengthen our Nation and the warfighter. Our team is dispersed throughout the US, which means we value the diversity and unique collaboration fostered throughout our team. We…",welcome momentum team momentum company name highest value deliver customer rapidly growing technology solution company delivering innovative technology engineering intelligence solution across dod sector effort high capacity team ultimately strengthen nation warfighter team dispersed throughout u mean value diversity unique collaboration fostered throughout team,principal software engineer security clearance,
Senior Software Engineer with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,1,"Welcome to the MOMENTUM. Team! MOMENTUM. is not just our company name; it is the highest value we deliver to our customers. We are a rapidly growing technology solutions company delivering innovative technology, engineering, and intelligence solutions across the DoD sector. The efforts of our high-capacity team ultimately strengthen our Nation and the warfighter. Our team is dispersed throughout the US, which means we value the diversity and unique collaboration fostered throughout our team. We…",,"Welcome to the MOMENTUM. Team! MOMENTUM. is not just our company name; it is the highest value we deliver to our customers. We are a rapidly growing technology solutions company delivering innovative technology, engineering, and intelligence solutions across the DoD sector. The efforts of our high-capacity team ultimately strengthen our Nation and the warfighter. Our team is dispersed throughout the US, which means we value the diversity and unique collaboration fostered throughout our team. We…",welcome momentum team momentum company name highest value deliver customer rapidly growing technology solution company delivering innovative technology engineering intelligence solution across dod sector effort high capacity team ultimately strengthen nation warfighter team dispersed throughout u mean value diversity unique collaboration fostered throughout team,senior software engineer security clearance,
Advanced AI Platform Product Manager,Accenture,"Wellston, Saint Louis County",Engineering Jobs,1,"We Are:? The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem.? You Are:? The product manager role is essential in guidi…",,"We Are:? The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem.? You Are:? The product manager role is essential in guidi…",beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem product manager role essential guidi,advanced ai platform product manager,
Experienced Low Observables Design and Integration Engineer (Urgent Search),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and motivated Experienced Low Observables Design & Integration Engineer to join our team in St. Louis, Missouri. The ideal candid…",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and motivated Experienced Low Observables Design & Integration Engineer to join our team in St. Louis, Missouri. The ideal candid…",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled motivated experienced low observables design integration engineer join team st louis missouri ideal candid,experienced low observables design integration engineer urgent search,
▷ (10/14/2025) Experienced Low Observables Design and Integration Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and motivated Experienced Low Observables Design & Integration Engineer to join our team in St. Louis, Missouri. The ideal candid…",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and motivated Experienced Low Observables Design & Integration Engineer to join our team in St. Louis, Missouri. The ideal candid…",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled motivated experienced low observables design integration engineer join team st louis missouri ideal candid,10 14 2025 experienced low observables design integration engineer,
Support Engineer,Insight Global,"Wellston, Saint Louis County",IT Jobs,1,"Job Description Insight Global is seeking a Support Engineer to sit in St. Louis, MO for one of their clients. The Support Engineer provides front-line technical support to ensure smooth computer operations for end users. Each day begins with reviewing and responding to incoming help requests. The engineer troubleshoots hardware and software issues using remote tools or in-person support when needed. They document all support interactions and escalate complex issues to the appropriate technicia…",,"Job Description Insight Global is seeking a Support Engineer to sit in St. Louis, MO for one of their clients. The Support Engineer provides front-line technical support to ensure smooth computer operations for end users. Each day begins with reviewing and responding to incoming help requests. The engineer troubleshoots hardware and software issues using remote tools or in-person support when needed. They document all support interactions and escalate complex issues to the appropriate technicia…",job description insight global seeking support engineer sit st louis mo one client support engineer provides front line technical support ensure smooth computer operation end user day begin reviewing responding incoming help request engineer troubleshoots hardware software issue using remote tool person support needed document support interaction escalate complex issue appropriate technicia,support engineer,
